id,title,authors,content,year
1285,Joint transcriptome and chromatin accessibility proﬁling of the developing human brain cortex at the single cell level,"K. Zhu , J. Fullard, J. Bendl, S. Jiang, G-C. Yuan, P. Roussos; Icahn Sch. of Med. at Mount Sinai, New York, NY","K. Zhu:  None. We performed multimodal proﬁling for gene expression and chromatin accessibility in 45,549 single nuclei isolated from the human cortex, across a broad developmental period (fetus, infancy, childhood, adolescence and adulthood). Integrative analysis of both modalities improves the  de novo taxonomy compared to analysis using either single modality. We identiﬁed cell-type speciﬁc domains in which chromatin accessibility is highly correlated with gene expression. To better understand the regulatory mechanisms driving expression of lineage-speciﬁc genes during neurogenesis, we performed pseudotime trajectory analysis. Diﬀerentiation trajectory of neuronal populations displayed a lineage-priming pattern, suggesting that chromatin accessibility at  cis -regulatory elements precedes the onset of gene expression. Using lineage-speciﬁc genes and peaks, we evaluated whether the genetic loci implicated in a panel of neurodegenerative and neuropsychiatric disorders map to speciﬁc cell types. Besides replicating many known associations, we found that common variants of autism are most enriched in fetal inhibitory neurons. Our results collectively suggest that single cell-derived marker genes and peaks lead to an enhanced cell type resolution of heritability analysis.",2021
1335,Genotype ﬁrst: Clinical genomics research through a reverse phenotyping approach,"C. Wilczewski , J. Obasohan, L. G. Biesecker, A. E. Katz; Natl. Human Genome Res. Inst., Bethesda, MD","C. Wilczewski:  None. Clinical genomics research has traditionally started with a group of phenotypically similar individuals and tested whether a common genetic cause can be found. Genomic ascertainment research utilizes a novel, reverse approach. In these âreverse phenotypingâ studies, phenotypically unselected individuals with a common genetic variant are recruited for phenotypic assessment to test whether they have similar physical characteristics. This approach holds promise to expand our understanding of the relationships between genetic variation and phenotype. The utility of this approach requires evaluation. To characterize and quantify the utility of reverse phenotyping, we reviewed 13 studies that recontacted 190 genomically ascertained participants and performed phenotypic assessment for 60 conditions. We categorized the type of research question under investigation and evaluated what results would have been obtained if complementary research methods such as electronic health records review or phenotypic ascertainment of research subjects would have been utilized instead. We evaluated 13 studies. Six tested a hypothesized novel gene-disease association. Six evaluated the phenotypic spectrum of a known association. One study performed ex vivo reverse phenotyping using patient samples obtained as a result of genomic ascertainment. In 62% of studies, testing the gene-disease association hypothesis via electronic health record review would have resulted in the opposite conclusion compared to prospective reverse phenotyping. In 92% of these studies, the genotype-phenotype hypothesis would not have been testable without prospective reverse phenotyping studies. Our conclusion is that reverse phenotyping is a valuable and eﬀective tool to test relationships between genetic variation and phenotypes. This is especially true where there may be a subclinical disease presentation or presentation of rare phenotypes that are not typically assessed as part of routine healthcare. This work will inform how reverse phenotyping research capabilities can be utilized more broadly and eﬃciently to bring the reality of precision medicine closer within reach.",2021
1336,The knowledge gap between pharmacogenomics and medical genetics: Is there a bridge in between?,"B. Li 1 , M. Whirl-Carrillo 2 , T. E. Klein 3 ;  1 Stanford Univ., Stanford, CA,  2 Stanford Univ, Palo Alto, CA,  3 Stanford Univ, Stanford, CA","B. Li:  None. Precision medicine faces many challenges including the gap of knowledge between medical genetics and pharmacogenomics (PGx). Medical genetics interprets the pathogenicity of genetic variants for diagnostic purposes while PGx investigates the genetic inﬂuences on drug responses. Ideally, the quality of health care would be improved from the point of disease diagnosis to drug prescribing and adherence if PGx knowledge was included. However, PGx variants are usually not reported as a secondary ﬁnding even if they are included in a clinical genetic test for diagnostic purposes despite the fact that the detection of PGx variants can provide valuable drug prescribing recommendations. One underlying reason is the lack of systematic classiﬁcation of the knowledge overlap between PGx and medical genetics. Here, we cross-referenced annotations of pharmacogenes and pathogenic genes from multiple expert-curated knowledge databases, including the ClinGen curation eﬀorts (1889 variant pathogenicity, 1220 clinical validity, and 526 clinical actionability), 440 CPIC gene-drug pairs, and the PharmGKB (4559 curated clinical annotations and 798 drug labels). We classiﬁed pharmacogenes and pathogenic genes based on the abundance of evidence supporting a geneâs role in target phenotypes and the level of clinical actionability. In total, 678 pathogenic genes and 102 pharmacogenes were classiﬁed as genes with abundant supporting evidence; 25 genes were shared between them. These 25 genes were classiﬁed into three categories based on the connection between their pathogenic role and pharmacogenetic eﬀect. (1) Pathogenic roles of the genes are related to their pharmacogenetic eﬀects. Carriers of speciﬁc pathogenic genotypes can live without a clinical phenotype unless exposed to certain drugs, e.g.,  RYR1  and  CACNA1S . (2) Certain medications are contraindicated in individuals with the speciﬁc genetic disorders or carriers of speciﬁc genotypes. One example is the contraindication of valproic acid in patients with ornithine carbamoyltransferase deﬁciency or carriers of speciﬁc pathogenic  OTC  genotypes. (3) Medications are indicated for individuals with certain genetic conditions. E.g., velaglucerase alfa is a long-term therapy for type 1 Gaucher disease patients deﬁcient of  GBA  enzyme activity. Interestingly, phenotypic variability has been observed in some of this class of genes, suggesting genetic heterogeneity. Overall, we characterized 25 pathogenic genes that warranted further investigation of genetic inﬂuences on drug eﬃcacy and toxicity, which would collectively improve clinical care from disease diagnoses to drug prescribing.",2021
1337,Population-based penetrance of clinical variants in individuals of diverse ancestries and ages,"I. Forrest 1 , K. Chaudhary 1 , H. T. Vy 1 , S. Bafna 2 , D. M. Jordan 3 , G. Rocheleau 1 , R. Loos 4 , J. H. Cho 1 , R. Do 5 ;  1 Icahn Sch. of Med. at Mount Sinai, New York, NY,  2 Icahn Sch. of Med. at Mount Sinai, Jersey City, NJ,  3 Icahn Sch. of Med. at Mt Sinai, New York, NY,  4 The Icahn Sch. of Med. at Mount Sinai, New York, NY,  5 Icahn Sch. of Med., New York, NY","I. Forrest:  None. Introduction : A population-based assessment of disease risk associated with variants informs clinical decisions and risk stratiﬁcation. We aimed to evaluate the population-based disease risk of clinical variants in known disease-predisposition genes.  Methods : We performed a cross-sectional study of two population-based biobanks with linked exome and electronic health record data, the UK Biobank and Bio Me  Biobank. Participants included 72,434 individuals carrying 37,772 clinical variants who were of a diverse range of ages and ancestries. The exposure was clinically impactful variants that were reported as pathogenic in ClinVar or predicted to cause a loss of protein function by bioinformatic algorithms in genes mediating disease via loss-of-function mechanism. The primary outcome was disease risk of impactful variants; risk diﬀerence (RD) between the proportion of aﬀected carriers (penetrance) versus aﬀected noncarriers was measured.  Results : Among 72,434 study participants, 43,395 were from the UK Biobank (mean [SD] age, 57 [8.0] years; 45% male; 7% non-European) and 29,039 were from the Bio Me  Biobank (mean [SD] age, 56 [16] years; 40% male; 68% non-European). Biomarker levels were signiﬁcantly associated with variant penetrance, such as in  LDLR  (0.53 mg/dL increase in low-density lipoprotein cholesterol per 1% penetrance increase; P =4x10 -3 ),  HNF1A  (0.76 mg/dL increase in glucose per 1% penetrance increase;  P =8x10 -3 ), and  UCP3 (0.24 kg/m 2  increase in body mass index per 1% penetrance increase;  P =6x10 -4 ). Of 5,359 impactful variants, 4,794 (89%) conferred RD â¤0.05. Mean penetrance was 6.9% (SD=23%) for pathogenic variants and 0.85% (SD=6.4%) for benign variants reported in ClinVar. A subset of variants was ancestry-speciﬁc (460 [8.6%]), such as the  HBB  S10fs variant signiﬁcantly associated with thalassemia in Asians (RD=0.99;  P =9x10 -6 ). Variant penetrance for late onset diseases was modiﬁed by carrier age, with mean penetrance 1.8% higher in â¥70-year-old carriers compared to â¥20-year-old carriers. Penetrance of impactful variants was heterogeneous even in known disease-predisposition genes, including  BRCA1  (mean [SD] variant penetrance, 38% [45%]),  BRCA2  (38% [46%]), and  PALB2  (26% [42%]).  Conclusions : In two populations of diverse ancestries and ages, most impactful variants were associated with a low risk of disease. Current variant interpretation categories are not concordant with disease risk. Further research of population-based penetrance is needed to reﬁne variant interpretation and guide screening and management of individuals who carry these variants in the general population.",2021
1338,Common-variant dysregulation of Mendelian disorder genes contributes to complex disease,"E. McArthur 1 , M. L. Benton 2 , C. Tubbs 1 , D. Ruderfer 1 , N. J. Cox 3 , J. A. Capra 4 ; 1 Vanderbilt Univ., Nashville, TN,  2 Baylor Univ., Waco, TX,  3 Vanderbilt Univ Med Ctr., Nashville, TN, 4 Univ. of California San Francisco, San Francisco, CA","E. McArthur:  None. Introduction:  Although Mendelian disorders and common complex traits are often framed as distinct, there is increasing evidence that they exist on a continuum. Quantifying the shared genetic underpinnings of Mendelian and complex diseases will enable translation of insights into biological mechanisms, diagnosis, and treatment for both rare and common disease. Yet, we lack a framework for evaluating how common variation near Mendelian genes contributes to related traits at a personalized level. Hypothesis:  We hypothesize that common-variant-based dysregulation of Mendelian genes will associate with risk for related complex traits in relevant tissues. For example, do individuals with common-variant-mediated downregulation of monogenic diabetes genes have an increased risk of adult-onset diabetes? Methods:  To evaluate the relationship between genetic regulation of Mendelian genes and their functional eﬀects, we use Vanderbiltâs electronic health record (EHR)-linked biobank of 90,000+ genotyped individuals (BioVU). For each individual, we predict tissue-speciﬁc regulation of Mendelian disorder genes across 49 tissues using a PrediXcan/Transcriptome-wide Association Study framework trained with transcriptome data (GTEx v8). For each Mendelian gene, we test if dysregulation is associated with clinical phenotypes in the EHR across 1865 phecodes. Results:  We comprehensively quantify how common-variant regulation of Mendelian genes inﬂuences the medical phenome. We identify speciﬁc Mendelian genes with phenotypes shared by both monogenic disruption and common-variant dysregulation. For example, disruption of  WFS1  by coding variants causes Wolfram syndrome, a form of monogenic diabetes mellitus. We ﬁnd that downregulation of  WFS1  by common regulatory variants is strongly associated with risk for diabetes, demonstrating a mechanism for both complex and monogenic diabetes pathogenesis. Then, we assess which phenotypes have a shared genetic basis between common and rare variants by testing regulation-mediated associations for genes in diﬀerent phenotype domains. Finally, we consider unresolved questions about rare disease. For example, we show that individuals with downregulation of genes that cause Hereditary Hemochromatosis have higher rates of thyroid disease and certain cancer subtypes in the EHR. Thus, this approach may help prioritize screening for individuals with Mendelian disease and provide new avenues for testing phenotype expansion hypotheses. Ultimately, investigation into common-variant dysregulation of Mendelian genes will further our understanding of both common complex and rare Mendelian disorders.",2021
1339,Understanding the importance of racial diversity in the development and implementation of pharmacogenomic guidelines in kidney transplant patients receiving tacrolimus,"Y. Ko 1 , M. Roberts 1 , A. A. Seyerle 2 ;  1 Univ. of North Carolina, Chapel Hill, NC,  2 Univ. of North Carolina at Chapel Hill, Apex, NC","Y. Ko:  None. Tacrolimus is a commonly prescribed immunosuppressant used to prevent organ rejection. Multiple studies show  CYP3A5  genotype is associated with tacrolimus serum concentration. However, in clinical settings tacrolimus is still dosed using a trial and error method with frequent trough concentration monitoring. Our study investigated the projected clinical beneﬁt of implementing pharmacogenomics guidelines in tacrolimus dosing among kidney transplant patients. The primary outcome was acute rejection at one month post kidney transplant. Variables impacting trough level were simulated (e.g. age, body mass index, steroid use, panel reactive antibody present, genotype, number of human leukocyte antibodies mismatch). Simulated populations were analyzed under three diﬀerent dosing scenarios: weight based dosing, pharmacogenomics based dosing accounting for CYP3A5   *1  and  *3  alleles, and comprehensive pharmacogenomics based dosing accounting for CYP3A5 *1, *3, *6,  and  *7 . Under all scenarios, the percentage of populations experiencing acute rejection was slightly higher in European Americans (4.5-7.6%) compared to African Americans (3.3-6.3%), with acute rejection rates lowest under our pharmacogenomics dosing scenarios (African Americans: 3.3-5.9%, European Americans: 4.5-7.5%) compared to weight based dosing (African Americans: 5.1-6.3%, European Americans: 6.2-7.6%). African Americans achieved the highest percent of the population in the targeted trough level (8-12ng/ml) using a dose of 0.1 mg/kg/day (35.2-41.1% compared to 36.4-39.0%) whereas European Americans achieved the greatest proportion in the target range using a dose of 0.125 mg/kg/day (41.5-42.1% compared to 26.7-41.2%). Our study demonstrated that African and European Americans achieved a higher percentage of patients within target trough levels using diﬀerent dosing algorithms, suggesting that maximizing the clinical beneﬁt of precision medicine may require investigating ancestry speciﬁc dosing algorithms. Furthermore, we found African Americans had a reduced risk of acute rejection compared to European Americans, which contradicts current literature. Given that our study assigned a consistent dosing level to all participants at baseline, this suggests that the higher rates of rejection in African Americans may be explained by the higher levels of interindividual dose variability seen in African Americans based on current weight based dosing algorithms. This further emphasizes the need to achieve accurate dosing levels early in treatment, a goal which can be accomplished more eﬀectively with the use of pharmacogenomics based dosing.",2021
1340,Genome-wide association of structural variations with lipid metabolism traits in TOPMed GOLDN study,"Y. Chen 1 , M. Gao 2 , H. K. Tiwari 3 , D. K. Arnett 4 , M. R. Irvin 1 , Z. Chong 2 ;  1 Univ. of Alabama at Birmingham, Birmingham, AL,  2 UAB, Birmingham, AL,  3 Univ Alabama at Birmingham, Birmingham, IN,  4 Univ Alabama Birmingham, Birmingham, IN","Y. Chen:  None. Structural variations (SVs) contribute substantially to the divergence between species and polymorphisms within species. However, how SVs associate with speciﬁc traits in humans is less studied. Previous genome-wide association studies (GWAS) mainly focused on smaller genetic variants, such as SNPs and indels. And the balanced accuracy and resolution of these variants were also limited due to old platforms, SNP array for example. It is very critical to understand the impact of all genetic factors on complex human diseases at the population level. The Genetics of Lipid Lowering Drugs and Diet Network (GOLDN) study from Trans-Omics for Precision Medicine (TOPMed) program has generated a wealth of genomics and clinical phenotype data to assess how genetic factors interact with environmental (diet and drug) interventions. Previous GOLDN GWAS has identiﬁed several SNPs or genes signiﬁcantly associated with relevant traits such as fasting lipids, fenoﬁbrate treatment, and so on. Here, we present a genome-wide SV association study on GOLDN dataset. SV discovery using existing genotyping is a challenging problem. We developed an SV discovery and genotyping pipeline that enables accurate downstream GWAS analysis. It includes initial SV detection by Manta and a customized SV ﬁlter based on the number of split reads and abnormal read pairs with diﬀerent thresholds for diﬀerent sizes of SV events. To evaluate the precision of the SV discovery pipeline, we applied the pipeline on a benchmark sample with both short-read and long-read data. With the long-read data as the ground truth, we assessed the performance of the SV discovery pipeline and validated a precision over 90% for both deletion and insertion calls. We then applied the pipeline to 959 participants in the GOLDN study to generate high-conﬁdence SV callsets, and we merged and genotyped the SV calls using a customized script. A family-based quantitative trait association analysis with the 29,050 common (AF>0.01) SVs highlighted 39 SVs signiﬁcantly (pEPS8L1 is signiﬁcantly associated with several fasting lipids (Triglyceride (p=2.9E-7), VLDL (p=3.2E-7), large VLDL (p=2.5E-6), and Chylomicrons (p=3.0E-6)); a 72bp deletion on  SLC1A7  is signiﬁcantly associated with Glucose level (p=1.3E-6); a 73bp deletion on  IL2RA  is signiﬁcantly associated with IL-2 sR alpha, an inﬂammation marker (p=6.2E-7). These results suggest that these SVs may be functionally important for lipid metabolism in the Caucasian population. Future detailed functional assays of these genes by introducing SVs in vivo and/or in vitro may provide further clues.",2021
1343,Genetic mapping across autoimmune diseases reveals shared associations and mechanisms,"M. R. Lincoln 1 , S. G. Chun 2,3 , S. R. Sunyaev 2,3 , C. Cotsapas 4 ;  1 Yale Sch. of Med., New Haven, CT,  2 Harvard Med. Sch., Boston, MA,  3 Brigham & Women's Hosp., Boston, MA,  4 Yale Sch. Med., New Haven, CT","M.R. Lincoln:  None. Autoimmune and inﬂammatory diseases are heterogeneous disorders, where activation of innate and adaptive immunity, coupled with loss of self-tolerance leads to target tissue destruction. Genome-wide association studies (GWAS) have identiﬁed hundreds of susceptibility loci, including many loci that contain risk alleles for multiple diseases. It has been diﬃcult to assign speciﬁc molecular mechanisms to individual risk loci, particularly as genetic resolution is limited by available cohort size. In this study, we show that many overlapping genetic associations in fact share common risk alleles. By jointly analyzing shared associations, we improve ﬁne-mapping resolution and identify speciﬁc downstream mechanisms for multiple autoimmune diseases. Applying LD score regression to 19 autoimmune disease GWAS, we ﬁrst demonstrate substantial genome-wide shared heritability among autoimmune and inﬂammatory diseases. We observe a complex pattern of sharing, with strong correlations between individual pairs of diseases (e.g. among IBD subtypes, 0.63 â¤ r g 2  â¤ 0.92) and weaker correlations among others (e.g. MS and RA, r g 2  = 0.15). The pattern suggests multiple shared mechanisms that diﬀer between pairs of diseases. We then examine 224 instances where genetic associations to multiple diseases occur in the same region, using a collection of 129,058 cases and controls genotyped on the ImmunoChip. Using joint likelihoods, we show that 41.5% of these observed associations are due to pleiotropic variants, with the remainder being due to diﬀerent alleles. We use meta-analysis to combine cases and controls across diseases, increasing ﬁne-mapping resolution at shared loci two-fold on average. Mean 95% credible interval size decreases from 37.2 SNPs for individual diseases, to 17.3 SNPs upon meta-analysis across diseases. With improved resolution, we identify new disease risk variants that alter gene expression in immune cell subtypes. Again using joint likelihoods, we identify 21 new disease:eQTL overlaps at shared loci (from 139 in individual diseases) in the BLUEPRINT dataset. Speciﬁcity is increased, with 11 prior disease:eQTL overlaps no longer signiﬁcant in meta-analysis. Gains occur primarily in cases where meta-analysis reduces credible interval size, indicating that improved resolution drives these new associations. Our results show that a large proportion of overlapping associations among autoimmune diseases are in fact shared, and that joint analysis of these uncovers shared mechanisms. Our approach can be applied to any set of traits, and is particularly valuable as existing sample collections become depleted.",2021
1344,Systematic discovery of gene-environment interactions for metabolic serum biomarkers,"K. Westerman 1 , F. Giulianini 2 , J. C. Florez 1 , H. Chen 3 , D. I. Chasman 4 , M. S. Udler 5 , A. K. Manning 1 , J. B. Cole 6 ;  1 Massachusetts Gen. Hosp., Boston, MA,  2 Brigham and Women's Hosp., Boston, MA,  3 The Univ. of Texas Hlth.Sci. Ctr. at Houston, Houston, TX,  4 Brigham & Women's Hosp, Boston, MA,  5 Broad Inst., Cambridge, MA,  6 The Broad Inst. of MIT and Harvard, Cambridge, MA","K. Westerman:  None. Gene-environment interactions (GEIs) inform precision genomic medicine by describing how environmental exposures modify the eﬀects of genetic variants on disease risk. Comprehensive mapping of GEIs across all genetic variants, exposures, and outcomes is challenged by the massive search space and accompanying low statistical power. Variance-quantitative trait loci (vQTLs), or genetic variants that associate with diﬀerential variance (rather than mean) of an outcome, are enriched for underlying GEIs and can help prioritize variants for subsequent GEI testing. Here, we develop a catalog of GEIs aﬀecting metabolic biomarkers using an initial genome-wide vQTL scan followed by systematic GEI testing across thousands of exposures. A two-stage analysis was conducted in 355,790 unrelated participants in the UK Biobank, stratifying across four ancestries followed by meta-analysis. In stage one, genome-wide vQTL scans were performed using Leveneâs test for diﬀerential phenotypic variance across genotypes for 20 serum metabolic biomarkers (e.g., lipids, lipoproteins, and glycemic measures) identifying 182 independent locus-biomarker relationships. While 90.5% of these variants were also known GWAS mean-eﬀect loci, they represent only a small fraction (3%) of such loci, meaning that vQTL prioritization substantially reduced the GEI search space. 26 vQTLs (e.g.,  APOE ) were shared across multiple biomarkers, and over 40% replicated nominally in the much smaller Womenâs Genome Health Study (N=23,294), demonstrating robustness in our results. In stage two, GEIs underlying these vQTLs were revealed by testing over 2300 socioeconomic, lifestyle, and clinical exposures. Across all pairwise combinations of exposures and vQTLs, 888 GEIs passed a stringent signiﬁcance threshold. Many involved anthropometric exposures, where preliminary clustering analysis revealed distinct clusters of variants interacting with either fat-free mass- or adiposity-related traits. Other interactions had implications for lifestyle choices: alcohol intake was associated with an increase in ALT, a liver marker, speciﬁcally in carriers of two missense alleles at rs1229984 in the alcohol-processing  ADH1B  gene ( p int =8.310 -13 ). Our vQTL scan prioritized a subset of well-known GWAS loci that aﬀect metabolic biomarker variance, while the following systematic GEI analysis revealed hundreds of novel interactions and pinpointed speciﬁc participating exposures. Our catalog of vQTLs and GEIs, which is publicly available on the Common Metabolic Disease Knowledge Portal, provides a knowledge base for genome-centered precision approaches to metabolic health.",2021
1345,Global Biobank Meta-analysis Initiative: power genetic discovery for human diseases with > 2.6 million samples across diverse ancestries,"W. Zhou 1 , M. Kanai 2 , A. R. Martin 3 , K-H. Wu 4 , J. Karjalainen 5 , M. Kurki 6 , S. Chapman 2 , C. J. Willer 4 , B. M. Neale 3 , M. J. Daly 3 , Global Biobank Meta-analysis Initiative;  1 Massachusetts general Hosp., Broad Inst., Boston, MA,  2 Broad Inst. of MIT and Harvard, Cambridge, MA,  3 Massachusetts Gen. Hosp., Boston, MA,  4 Univ. of Michigan, Ann Arbor, MI,  5 Boston, MA,  6","W. Zhou:  None. The Global Biobank Meta-analysis Initiative (GBMI) brings together large-scale genomic studies by biobanks to foster collaboration in understanding the genetic basis of human disease. 21 biobanks have joined the initiative, totaling more than 2.6 million individuals with matched genetic data and electronic health records. In the ﬂagship project, we meta-analyzed up to 18 biobanks on 14 endpoints of common interest including common or well-studied diseases, such as asthma, less prevalent or understudied diseases, such as gout and acute appendicitis, and the relevant procedure endpoint, appendectomy. GBMI incorporates diverse ancestries in genetic studies by including biobank samples across 6 main populations: 341,000 East Asians, 31,000 South and Central Asians, 33,000 Africans, 18,000 Admixed Americans, 156,000 Finnish, and 1.2 million Non-Finnish Europeans. Analysis pipelines for conducting GWAS with harmonized phenotype deﬁnitions in individual biobanks and cloud-based infrastructure for sharing data and performing meta-analyses have been well established. All-biobank meta-analyses of 14 endpoints have successfully replicated 271 previously reported loci and identiﬁed 237 potentially novel loci. The eﬀect sizes of 33 loci are heterogeneous across biobanks, 35 are heterogeneous across ancestry, and 47 are diﬀerent in males and females. By evaluating the eﬀect sizes and association p-values for index variants in previous studies and employing genetic correlation, we have validated the integration of genetic studies across biobanks despite the diﬀerent underlying raw data, such as phenotype ascertainments (ICD vs. self-reported) and sample recruiting strategies (hospital vs. general population) and demonstrated the improved association power given the increased sample sizes. Out of the 10 loci identiﬁed for acute appendicitis by meta-analyzing 10 biobanks, 3 were also signiﬁcant for appendectomy even though the sample size was 3 times lower, suggesting that the procedure endpoints can be useful in biobank-based genetic studies. Besides gleaning deeper biological implications for human diseases with extensive in-silico analyses, multiple groups within GBMI are working on demonstrating the value of such collaborative eﬀorts, e.g. increased prediction accuracy of polygenic risk scores. GBMI is also addressing challenges commonly faced in biobank-based genetic studies such as establishing best practices to prioritize functional genes and variants which currently remains unclear. This ﬂagship project provides considerations and guidelines for future work in biobank meta-analyses.",2021
1346,"Phenome-wide HLA association landscape of 235,000 Finnish biobank participants","J. Partanen , S. Koskela, K. Hyvarinen, FinnGen consortium, J. Ritari; FRC Blood Service, Helsinki, Finland","J. Partanen:  None. The human leukocyte antigen (HLA) system is the single most important genetic susceptibility factor for many autoimmune diseases and immunological traits. However, in a range of clinical phenotypes the impact of HLA alleles or their combinations on the disease risk are not comprehensively understood. For systematic population-level analysis of HLA-phenotype associations we imputed the alleles of classical HLA genes in a discovery cohort of 146,630 and replication cohort of 89,340 Finns of whom SNP genotype data and 3,355 disease phenotypes were available as part of the FinnGen project. In total, 3,649 statistically signiﬁcant single HLA allele associations in 368 phenotypes were found in both cohorts. In addition to known susceptibility alleles, we discovered a number of previously poorly-established HLA associations.  DRB1*04:01-DQB1*03:02 , a frequent high-risk haplotype for many autoimmune diseases, was also independently associated with infectious diseases. Conditional analyses to distinguish protective eﬀects from nonpredisposition showed that in 21 disease categories the eﬀect of the high-risk allele was signiﬁcantly modiﬁed by the other allele of the same gene. Furthermore, in many immunological diseases the strength of the top risk allele was signiﬁcantly modiﬁed by an allele of another HLA gene. The results highlight the complex structure of HLA-disease associations and suggest that the entire HLA composition should be considered in genetic risk estimation and functional studies. Shared HLA alleles in autoimmune and infectious diseases support a link between environmental exposure and immunogenetics in these diseases.",2021
1347,Global discovery of genetic risk variant allelic enhancer activity in allergic eosinophilic esophagitis and atopic dermatitis,"X. Lu , X. Chen, Y. Huang, C. Forney, M. Granitto, A. Diouf, O. Donmez, S. Parameswaran, M. T. Weirauch, L. C. Kottyan; Cincinnati Children's Hosp. Med. Ctr., Cincinnati, OH","X. Lu:  None. Eosinophilic Esophagitis (EoE) is a chronic antigen-induced allergic inﬂammatory disease characterized by marked esophageal eosinophilia and esophageal dysfunction. While EoE is rare (1:1000), around 20% of patients with EoE will also develop atopic dermatitis (AD), which is one of the most prevalent inﬂammatory skin diseases. EoE and AD are characterized by Th2-associated inﬂammation marked by the production of Th2 cytokines, such as IL-4/IL-13, and the recruitment of Th2 cells into the inﬂamed tissues. IL-13 is involved in EoE and AD pathogenesis in  in vivo  models. Genome-wide association studies have identiﬁed disease-speciﬁc and common genetic predisposing factors to EoE and AD, with 531 genetic variants at 41 risk loci for EoE and 3,006 variants at 122 loci for AD. The vast majority of these variants are non-coding, suggested they likely act by impacting gene regulatory mechanisms. To systematically screen these variants for their eﬀects on gene regulation, we constructed a massively parallel reporter assay (MPRA) library comprising 14,192 DNA oligonucleotides containing the genomic context around every allele of these 3,540 variants. Transfection into TE7 (esophagus) and HaCaT (keratinocyte) cells with or without IL13 stimulation revealed 577 variants with enhancer activity, with 138 variants showing genotype-dependent (allelic) enhancer activity. All 138 variants can be nominated as putative causal variants for these risk loci. Surprisingly, IL-13 stimulation doesnât have a signiﬁcant eﬀect on variants with enhancer activity, suggesting that IL-13 might not play an important role in gene regulatory mechanisms at EoE or AD risk loci in these cell types. These enhancer variants display strong disease speciﬁcity, with the predicted target genes for EoE and AD enriching for diﬀerent disease-relevant pathways. We identiﬁed cell-type diﬀerences, with more than half of the variants not shared between two cells, indicating cell-type speciﬁc regulation of genetic variant activity. Transcription factor binding site motif enrichment analyses in the regions containing these variants with (allelic) enhancer activity reveals strong enrichment for a set of nuclear receptors in both diseases, including RARÎ³, RXRÎ± and LXRÎ². Collectively, these results reveal widespread, largely disparate allelic activity for these diseases, and reveal a potential common disease mechanism involving nuclear receptors regulating the activity of genetic variants for disease susceptibility.",2021
1348,A genome-wide survey of recurrent repeat expansions in cancer genomes,"G. S. Erwin ; Stanford Univ., Palo Alto, CA","G.S. Erwin:  None. Expansion of a single repetitive DNA sequence, termed a tandem repeat (TR), is known to cause more than 30 rare but devastating diseases, including myotonic dystrophy and Fragile X syndrome. TR sequences can be short (150 bp), and indeed repeat expansions that create long TRs are the loci that are usually pathogenic. However, uniquely mapping repeat expansions with short-read DNA sequencing is diﬃcult because TRs are ubiquitous in the genome. A failure to understand genetic variation in long TRs would make it impossible to capitalize on this information to develop new TR-targeting therapeutics, which I previously showed can rescue expression of genes dysregulated in disease (Erwin et al., Science 2017). Despite their importance to monogenic disease, the frequency and function of repeat expansions that create long TRs are unknown in complex genetic diseases such as cancer.We analyzed >2,500 cancer genomes from the PCAWG dataset with Expansion Hunter De Novo, a new bioinformatic tool that has been validated with both known and novel repeat expansions. We identiﬁed 79 recurrent repeat expansions (rREs) in 6 human cancers. Several repeat expansions were validated in an independent cohort of samples. In 5% of all cancers, expansions and contractions accumulate in short (UGT2B7, proximal to an enhancer. This expansion is correlated with a decrease in  UGT2B7  expression, and low expression of  UGT2B7  is associated with poor survival outcomes. Our data provide evidence that rREs are an important but overlooked source of genetic variation in human cancer.",2021
